"SiteId","SampId","X","Y","Region","RiverBasin","BIOGEO","temperature","velocity","A10m","cow.density","IAR","urban.area","FRI","bFRI","width.variability","temperature2","velocity2","temperature.lm.area.elev","temperature.lm.area.air","temperature.lme.area.elev","Occurrence.Simuliidae","Occurrence.Oligochaeta","Occurrence.Limoniidae","Occurrence.Limnephilidae","Occurrence.Rhyacophilidae","Occurrence.Elmidae","Occurrence.Gammaridae","Occurrence.Heptageniidae","Occurrence.Nemouridae","Occurrence.Empididae","Occurrence.Hydropsychidae","Occurrence.Leuctridae","Occurrence.Ceratopogonidae","Occurrence.Prostigmata","Occurrence.Psychodidae","Occurrence.Leptophlebiidae","Occurrence.Sphaeriidae","Occurrence.Taeniopterygidae","Occurrence.Perlodidae","Occurrence.Athericidae","Occurrence.Psychomyiidae","Occurrence.Nematoda","Occurrence.Hydraenidae","Occurrence.Planariidae","Occurrence.Sericostomatidae","Occurrence.Tipulidae","Occurrence.Polycentropodidae","Occurrence.Odontoceridae","Occurrence.Dugesiidae","Occurrence.Lymnaeidae","Occurrence.Erpobdellidae","Occurrence.Scirtidae","Occurrence.Ephemerellidae","Occurrence.Asellidae","Occurrence.Ephemeridae","Occurrence.Chloroperlidae","Occurrence.Dytiscidae","Occurrence.Stratiomyidae","Occurrence.Hydroptilidae","Occurrence.Hydrobiidae","Occurrence.Perlidae","Occurrence.Planorbidae","Occurrence.Glossosomatidae","Occurrence.Blephariceridae","Occurrence.Glossiphoniidae","Occurrence.Capniidae","Occurrence.Goeridae","Occurrence.Philopotamidae","Occurrence.Dixidae","Occurrence.Gyrinidae","Occurrence.Caenidae","Occurrence.Leptoceridae","Occurrence.Calopterygidae","Occurrence.Tabanidae","Occurrence.Pediciidae","Occurrence.Cordulegastridae","Occurrence.Anthomyiidae","Occurrence.Lepidostomatidae","Occurrence.Physidae","Occurrence.Sialidae"
"CSCF_Spez_057_SG","CSCF_Spez_057_SG_2018-03-14",765000,251000,"RHEIN","RHEIN","Mittelland",18.6305826357348,0.165449007496899,42.2277908,76.1729843516679,0.0738013339,0.2212,2.008781,0,0,347.098609346943,0.0273733740817089,17.8307480054793,16.0997471154567,18.6305826357348,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"CSCF_Spez_002_AG_S230","CSCF_Spez_002_AG_S230_2018-03-25",654000,268000,"RHEIN","RHEIN","Mittelland",18.4603823622704,0.436258711342326,28.2161045,32.6001913909668,0.0877008242,0.0306,27.781454,0,1,340.785716961224,0.190321663222067,17.6603716821423,14.7905840878342,18.4603823622704,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_Spez_062_SH","CSCF_Spez_062_SH_2018-03-17",681000,283000,"RHEIN","RHEIN","Mittelland",18.7871384876649,0.59659321862152,75.2120895,25.4270734466257,0.1799116275,0.0661,2.36859,0,0,352.9565725547,0.355923468505185,17.9874948153457,13.7144826775879,18.7871384876649,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
"CSCF_Spez_072_TG_BDM_722267","CSCF_Spez_072_TG_BDM_722267_2018-03-09",722000,268000,"RHEIN","RHEIN","Mittelland",17.5971421034411,0.331120567430212,28.5778542,70.4755824079668,0.3594072373,0.0411,44.229254,73.665197,1,309.6594102087,0.109640830175306,16.7961658599682,14.7156086732303,17.5971421034411,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"CSCF_Spez_048_LU_513","CSCF_Spez_048_LU_513_2018-03-21",672000,218000,"REUSS","RHEIN","Mittelland",19.5629830757399,0.309754298639201,3.7705798,45.0736744177987,0.0817548459,0.3472,20.48874,0,0,382.710306821686,0.0959477255254633,18.7642114186628,16.3681365226784,19.5629830757399,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
"CSCF_Spez_051_LU_502","CSCF_Spez_051_LU_502_2018-03-23",668000,212000,"REUSS","RHEIN","Mittelland",18.5138750363442,0.422654704304519,1.4360665,50.6054640573911,0.049279873,0.2226,49.060696,0,0.4125,342.763568861369,0.17863699907074,17.7139361289044,15.8208504028835,18.5138750363442,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_Spez_049_LU_ARA_BUT_2","CSCF_Spez_049_LU_ARA_BUT_2_2018-03-09",648000,218000,"AARE","RHEIN","Mittelland",17.6182059735594,0.381049046227705,21.6688309,145.665068036941,0.1334003831,0.1052,28.003912,0,0.4125,310.401181726764,0.145198375631044,16.8172688405715,14.6398875790851,17.6182059735594,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
"CSCF_Spez_050_LU","CSCF_Spez_050_LU_2018-03-08",659000,218000,"AARE","RHEIN","Mittelland",18.384685051676,0.266649994753958,13.1348858,138.977364137877,0.0729992978,0.0849,39.976068,0,0.4125,337.996644449319,0.0711022197022858,17.5846058903533,15.2804612558101,18.384685051676,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"CSCF_Spez_016_BE_LYB001","CSCF_Spez_016_BE_LYB001_2018-03-21",593000,211000,"AARE","RHEIN","Mittelland",19.4344779216258,0.589491645877671,26.8910656,46.4803630078336,0.0606304713,0.0588,38.040164,0,1,377.698932086161,0.347500400559565,18.6355795780975,15.1727095245595,19.4344779216258,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_Spez_084_VD_4438","CSCF_Spez_084_VD_4438_2018-03-26",523000,152000,"RHONE","RHONE","Mittelland",17.7589558103623,0.363176753623808,31.146574,16.2280983385179,0.2434953872,0.0812,65.178672,26.606219,1,315.380511474401,0.131897354372728,16.9581617785118,16.1713601683806,17.7589558103623,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_Spez_054_NW","CSCF_Spez_054_NW_2018-03-26",669000,203000,"REUSS","RHEIN","Alpennordflanke",16.1695254984348,1.01069815637954,0,77.0502236112382,0.010314692,0.038,50.832469,49.959826,0.4125,261.453554844533,1.021510763309,15.3669904929438,15.3089849255357,16.1695254984348,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_Spez_056_OW_010","CSCF_Spez_056_OW_010_2017-03-23",656000,189000,"REUSS","RHEIN","Alpennordflanke",15.0473534067269,0.372152855121496,0.3649952,65.9591016078231,0.0075189736,0.0163,62.776474,0,0.4125,226.422844546936,0.138497747575081,14.7308412325294,15.5489212512329,15.0473534067269,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"CSCF_Spez_065_SO","CSCF_Spez_065_SO_2018-03-14",638000,249000,"AARE","RHEIN","Jura",16.9754641032478,0.566181300543116,3.2932792,13.5044814170531,0.0080599921,0.0167,55.61984,0,0.4125,288.166381520655,0.320561265084694,16.1738160023504,14.542201453446,16.9754641032478,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_Spez_013_BE","CSCF_Spez_013_BE_2018-03-23",595000,220000,"AARE","RHEIN","Mittelland",15.4669184865586,0.26050335421227,0,0,0,0,97.86506,99.999857,1,239.225567469848,0.0678619975558434,14.6635479409261,12.9657532443214,15.4669184865586,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"CSCF_Spez_025_BL","CSCF_Spez_025_BL_2018-03-23",605000,252000,"RHEIN","RHEIN","Jura",18.5372156439522,0.400544099018961,4.5748615,32.7634579515016,0.1337007966,0.11,49.731737,0,0,343.628363830386,0.160435575258911,17.7372939926405,15.4438574092895,18.5372156439522,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_Spez_078_UR_103","CSCF_Spez_078_UR_103_2018-03-24",690000,195000,"REUSS","RHEIN","Alpennordflanke",17.8437803112448,0.135054572751003,22.7127476,64.3095487018196,0.0150768666,0.3692,7.243948,0,1,318.400495795968,0.018239737620956,17.0430679091108,14.1447166846264,17.8437803112448,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"CSCF_Spez_079_UR","CSCF_Spez_079_UR_2018-03-26",695000,192000,"REUSS","RHEIN","Alpennordflanke",12.6562538847329,0.635536600059777,0,12.8868111169321,0,2e-04,57.133853,99.999766,1,160.180762394817,0.403906770015541,11.849853936549,11.7421393548007,12.6562538847329,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_Spez_037_GL","CSCF_Spez_037_GL_2018-03-15",723000,204000,"LIMMAT","RHEIN","Alpennordflanke",14.7915745122558,0.3027839935697,0,19.4401531236615,0,0.0595,48.375053,0,0,218.790676551615,0.0916781467620161,13.9875145541188,13.6404279882836,14.7915745122558,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_Spez_066_SO","CSCF_Spez_066_SO_2018-03-14",639000,248000,"AARE","RHEIN","Jura",18.6048342908067,0.540012573736916,4.9150872,34.7483462812267,0.0648990296,0.0657,13.059503,0,0,346.139858988377,0.291613579793968,17.8049966744688,15.0448738563193,18.6048342908067,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"CSCF_Spez_068_SZ","CSCF_Spez_068_SZ_2018-03-14",714000,227000,"LIMMAT","RHEIN","Alpennordflanke",16.6505945305449,0.478240829942355,0.1046206,71.554782899971,0.0321229462,0.0926,55.447797,0,0,277.242298220612,0.228714291423953,15.8485736964317,15.1050692981671,16.6505945305449,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_Spez_007_AG_S342","CSCF_Spez_007_AG_S342_2018-03-14",671000,228000,"REUSS","RHEIN","Mittelland",17.556623884795,0.480319331919718,16.0356312,104.546249588131,0.0546197745,0.086,61.816081,29.521304,1,308.235042232154,0.230706660615804,16.7556140651963,15.3593119375232,17.556623884795,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"CSCF_Spez_058_SG","CSCF_Spez_058_SG_2018-03-14",765000,251000,"RHEIN","RHEIN","Mittelland",19.5664344004314,0.190817410265734,50.9699783,122.779068122538,0.0832093635,0.0182,0.792973,0,0,382.845355146385,0.0364112840605215,18.7676519903831,16.6166203324221,19.5664344004314,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"CSCF_Spez_004_AG_S224","CSCF_Spez_004_AG_S224_2018-03-14",649000,261000,"RHEIN","RHEIN","Jura",18.0341864707461,0.397644597733694,24.0352535,39.3416929880841,0.0826231296,0.0376,17.517515,0,1,325.231881661642,0.158121226106791,17.2336994195688,15.3119735782285,18.0341864707461,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_Spez_082_VD","CSCF_Spez_082_VD_2018-03-09",534000,175000,"AARE","RHEIN","Mittelland",17.3608891358451,0.295295227475836,10.1003284,26.9224663802558,0.2043380851,0.0069,81.506391,0,1,301.400471587104,0.0871992713700057,16.5596510224705,15.35304169889,17.3608891358451,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_Spez_080_VD","CSCF_Spez_080_VD_2018-03-14",562000,182000,"AARE","RHEIN","Mittelland",16.2800736832758,0.403588791902245,16.7258148,71.6903539510569,0.0666735449,0.0674,74.07497,1.324255,1,265.040799132889,0.162883912949114,15.4776360601613,13.8249958736695,16.2800736832758,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_Spez_075_TI","CSCF_Spez_075_TI_2018-03-23",711000,115000,"TICINO","PO","Alpensüdflanke",15.4122023120421,0.192381922525394,8.9617929,9.68245506898881,0.0444303114,0.077,70.735486,0,0,237.535980107316,0.0370108041145667,14.6088275506053,16.7672409445593,15.4122023120421,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"CSCF_Spez_099_ZH_437","CSCF_Spez_099_ZH_437_2018-03-16",697000,239000,"RHEIN","RHEIN","Mittelland",18.601297020288,0.367540631480236,7.1995478,51.794922103759,0.0771279785,0.1762,29.0533,61.730979,1,346.008250836975,0.135086115788891,17.8014510372814,15.794774201316,18.601297020288,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"CSCF_Spez_041_GR","CSCF_Spez_041_GR_2018-05-01",761000,182000,"RHEIN","RHEIN","Zentralalpen",9.12585163052184,0.78843757887131,0,13.1336191623681,0,0.0204,32.564596,15.067578,0,83.2811679822981,0.621633815776453,8.31557482062183,9.35920913860953,9.12585163052184,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"CSCF_Spez_008_AI","CSCF_Spez_008_AI_2018-04-04",750000,244000,"RHEIN","RHEIN","Alpennordflanke",15.0389095504953,0.506159189057394,0,152.737293309084,0,0.002,21.136368,34.675266,0,226.168800467979,0.256197124667239,14.2351204192545,13.836665071036,15.0389095504953,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_Spez_055_OW","CSCF_Spez_055_OW_2018-05-22",653000,195000,"REUSS","RHEIN","Alpennordflanke",10.0365007104009,0.343689265304565,0,2.63442787933066,0,0,26.941382,13.665542,1,100.731346509878,0.118122311085592,9.22719186197321,9.76725565064947,10.0365007104009,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_Spez_059_SG","CSCF_Spez_059_SG_2018-03-27",709000,232000,"LIMMAT","RHEIN","Mittelland",17.9949046345744,0.396231757408946,17.6027718,87.9387713444061,0.0261831308,0.0754,34.914926,0,0,323.816592807427,0.156999605579382,17.1943647079451,15.3330116710677,17.9949046345744,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_Spez_033_FR_CHAN-COR 363","CSCF_Spez_033_FR_CHAN-COR 363_2018-04-06",571000,189000,"AARE","RHEIN","Mittelland",17.8309678552241,0.322311905138755,8.9914217,64.2982727794221,0.0725867633,0.1131,60.107561,99.999994,1,317.943414654035,0.103884964194174,17.030270633595,14.92783042521,17.8309678552241,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_Spez_011_AR","CSCF_Spez_011_AR_2018-04-02",741000,247000,"RHEIN","RHEIN","Alpennordflanke",14.9059518188553,0.524271450900859,0,92.1502269144406,0.0022364134,0.0082,62.629594,98.039008,1,222.187399626036,0.274860554229692,14.1020177470831,14.0210788548574,14.9059518188553,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_Spez_009_AI","CSCF_Spez_009_AI_2018-04-03",752000,240000,"RHEIN","RHEIN","Alpennordflanke",13.3113564786338,0.358765434106163,0,51.8904453335993,0,0.0065,48.51867,37.958641,1,177.192211301266,0.128712636709384,12.5056771756092,13.1546275449954,13.3113564786338,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_Spez_069_SZ","CSCF_Spez_069_SZ_2018-04-18",696000,211000,"LIMMAT","RHEIN","Alpennordflanke",11.2815330965147,0.364173025723947,0,8.14556921076444,0,8e-04,68.138625,0,0.4125,127.272989007757,0.132621992664935,10.4735881419406,10.2510821534757,11.2815330965147,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_Spez_053_NE","CSCF_Spez_053_NE_2018-04-05",559000,208000,"AARE","RHEIN","Jura",15.3303318085789,0.551395586655665,49.3661652,32.6265631773157,0.0696825649,0.0061,39.840948,100.00012,1,235.019073361126,0.304037092983345,14.5268668850929,14.4050030915141,15.3303318085789,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_Spez_077_TI","CSCF_Spez_077_TI_2018-03-28",718000,79000,"TICINO","PO","Alpensüdflanke",19.6616851216483,0.264050416558246,7.3095884,9.73055538346384,0.0639531434,0.3752,34.132708,8.349137,0.4125,386.581861822846,0.0697226224845832,18.863002097476,17.0801207084549,19.6616851216483,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"CSCF_Spez_023_BE","CSCF_Spez_023_BE_2018-04-06",601000,191000,"AARE","RHEIN","Mittelland",16.032441030652,0.845904780837818,36.1890755,101.886198821324,0.059482351,0.0311,16.71166,0,1,257.039165401334,0.715554898244277,15.2297637815516,13.2943559022261,16.032441030652,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_Spez_052_NE_2422","CSCF_Spez_052_NE_2422_2018-04-05",562000,211000,"AARE","RHEIN","Jura",17.4599797135662,0.440956840259301,30.0422478,32.2921640383586,0.0228717413,0.034,27.405847,0,0,304.850891598143,0.194442934971467,16.6589328014448,15.8161266986393,17.4599797135662,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_Spez_067_SO_BDM_614243","CSCF_Spez_067_SO_BDM_614243_2018-04-06",614000,244000,"AARE","RHEIN","Jura",15.5825881513257,0.493393606413285,0,16.7791886568246,0.0005498351,0,35.03833,99.44556,1,242.817053493836,0.243437250849508,14.7794202321853,13.1194229526349,15.5825881513257,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_Spez_083_VD_190","CSCF_Spez_083_VD_190_2018-04-06",523000,159000,"RHONE","RHONE","Mittelland",17.5898663393821,0.527430400045075,15.2102938,36.0566414827644,0.0880636742,0.0462,60.125586,0,1,309.403397837327,0.278182826891708,16.7889026251951,15.4738357608607,17.5898663393821,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_Spez_029_FR_GLA-LON_155","CSCF_Spez_029_FR_GLA-LON_155_2018-04-06",570000,175000,"AARE","RHEIN","Mittelland",17.9506784206055,0.595554987676226,31.6340046,84.8667574438574,0.015783358,0.0974,21.099152,16.678863,1,322.226855759992,0.35468574334603,17.1501334237034,14.8919518027284,17.9506784206055,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_CH_088_JU","CSCF_CH_088_JU_2011-03-12",572000,244000,"RHONE","RHONE","Jura",19.4923073980747,0.342010436705631,1.606576,26.7682557799999,0.0023175918,0.0469,39.106163,0,1,379.950047701038,0.116971138815576,19.6063524415527,15.4132171675654,19.4923073980747,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
"CSCF_CH_130_VD","CSCF_CH_130_VD_2011-03-24",521000,147000,"RHONE","RHONE","Mittelland",18.218832128916,0.486615736151535,15.6214962,23.6194746399999,0.0828903644,0.0403,37.906021,0,1,331.925844141622,0.2367948746703,18.3314432130451,17.7476280038527,18.218832128916,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_CH_085_NE","CSCF_CH_085_NE_2011-03-11",554000,2e+05,"AARE","RHEIN","Jura",18.5694411200537,0.748632273265215,8.3438978,24.3741098417049,0.0017245939,0.0213,19.737614,0,0,344.824143511141,0.560450280574244,18.6824759849898,17.7815293622086,18.5694411200537,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"CSCF_CH_133_BE","CSCF_CH_133_BE_2011-04-06",613000,168000,"AARE","RHEIN","Alpennordflanke",15.7866837025172,1.13396722555072,0.0647808,16.8489040537451,0.0001586355,0.0105,37.275252,0,0.4125,249.219382323322,1.2858816686232,15.896675499209,15.8473004159867,15.7866837025172,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSCF_CH_060_BE","CSCF_CH_060_BE_2011-03-10",593000,193000,"AARE","RHEIN","Mittelland",18.6089362309387,0.689054986872005,2.6459115,46.2704888492319,0.0153742006,0.0227,57.617589,9.921668,0.4125,346.292507647143,0.474796774933179,18.722014948555,16.5177741220532,18.6089362309387,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
